관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
경상남도 창원시청,경상남도 창원시 진해구 여좌로123번길 13_(명천탕 앞 사거리)_3,,생활방범,1,,,30,,055-225-3101,35.1619908,128.6621631,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 여좌로123번길 13_(명천탕 앞 사거리)_4,,생활방범,1,,,30,,055-225-3101,35.1619908,128.6621631,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 여명로 52-16(조선빌라 앞)_1,,생활방범,1,,,30,,055-225-3101,35.1569918,128.6594908,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 여명로 52-16(조선빌라 앞)_2,,생활방범,1,,,30,,055-225-3101,35.1569918,128.6594908,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 여좌로 39-2(태껸 앞)_1,,생활방범,1,,,30,,055-225-3101,35.1555546,128.6640378,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 여좌로 39-2(태껸 앞)_2,,생활방범,1,,,30,,055-225-3101,35.1555546,128.6640378,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 여좌로99번길 13(은혜미용실 앞)_1,,생활방범,1,,,30,,055-225-3101,35.1603794,128.6612669,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 여좌로99번길 13(은혜미용실 앞)_2,,생활방범,1,,,30,,055-225-3101,35.1603794,128.6612669,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  여좌동 34-29(부녀노인회관 앞)_1,,생활방범,1,,,30,,055-225-3101,35.1616282,128.6653,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  여좌동 34-29(부녀노인회관 앞)_2,,생활방범,1,,,30,,055-225-3101,35.1616282,128.6653,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  대야남로67번길 15(대야동 어린이놀이터)_1,,생활방범,1,,,30,,055-225-3101,35.156154,128.671252,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  대야남로67번길 15(대야동 어린이놀이터)_2,,생활방범,1,,,30,,055-225-3101,35.156154,128.671252,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  대야남로67번길 15(대야동 어린이놀이터)_3,,생활방범,1,,,30,,055-225-3101,35.156154,128.671252,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 태백서로34번길 7-5_1(철길 아래 골목),,생활방범,1,,,30,,055-225-3101,35.1544747,128.673769,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 태백서로34번길 7-5_2(철길 아래 골목),,생활방범,1,,,30,,055-225-3101,35.1544747,128.673769,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 중초로15번길 12(복개천주차장)_1,,생활방범,1,,,30,,055-225-3101,35.1548197,128.6797695,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구 중초로15번길 12(복개천주차장)_2,,생활방범,1,,,30,,055-225-3101,35.1545206,128.6796719,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  태백동 4-102(삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.156134,128.6737053,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  태백동 4-102(삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.156134,128.6737053,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  태백서로46번길 11-5(골목길),,생활방범,1,,,30,,055-225-3101,35.1556593,128.6741485,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  중초로37번길 6-1, (경화동-중부시장 부근 주택가)",,생활방범,1,,,30,,055-225-3101,35.156548,128.680663,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  경화로37번길 28, (경화동-경화어린이집 앞)_1",,생활방범,1,,,30,,055-225-3101,35.156658,128.683052,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  경화로37번길 28, (경화동-경화어린이집 앞)_2",,생활방범,1,,,30,,055-225-3101,35.156658,128.683052,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  경화로37번길 28, (경화동-경화어린이집 앞)_3",,생활방범,1,,,30,,055-225-3101,35.156658,128.683052,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  경화로37번길 28, (경화동-경화어린이집 앞)_4",,생활방범,1,,,30,,055-225-3101,35.156658,128.683052,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  충장로245번길 24, (주택가 사거리)_1",,생활방범,1,,,30,,055-225-3101,35.155685,128.678682,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  충장로245번길 24, (주택가 사거리)_2",,생활방범,1,,,30,,055-225-3101,35.155685,128.678682,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  충장로245번길 24, (주택가 사거리)_3",,생활방범,1,,,30,,055-225-3101,35.155685,128.678682,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  충장로245번길 24, (주택가 사거리)_4",,생활방범,1,,,30,,055-225-3101,35.155685,128.678682,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화로15번길 40 (세림탕 앞)_1,,생활방범,1,,,30,,055-225-3101,35.154593,128.681915,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화로15번길 40 (세림탕 앞)_2,,생활방범,1,,,30,,055-225-3101,35.154593,128.681915,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화로15번길 40 (세림탕 앞)_3,,생활방범,1,,,30,,055-225-3101,35.154593,128.681915,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로337번길 28 (플러스빌 옆 오거리)_1,,생활방범,1,,,30,,055-225-3101,35.156167,128.688896,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  병암북로4번길 11 (성산빌라 앞 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.160051,128.691754,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  병암북로4번길 11 (성산빌라 앞 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.160051,128.691754,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로624번길 10(씨베스트빌 공영주차장 옆 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.157427,128.684088,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로624번길 10(씨베스트빌 공영주차장 옆 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.157427,128.684088,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로624번길 10(씨베스트빌 공영주차장 옆 사거리)_3,,생활방범,1,,,30,,055-225-3101,35.157427,128.684088,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로624번길 10(씨베스트빌 공영주차장 옆 사거리)_4,,생활방범,1,,,30,,055-225-3101,35.157427,128.684088,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화시장로 52-1(경화시장 협진빌라 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.158465,128.690645,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화시장로 52-1(경화시장 협진빌라 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.158465,128.690645,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화시장로 52-1(경화시장 협진빌라 사거리)_3,,생활방범,1,,,30,,055-225-3101,35.158465,128.690645,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화시장로 52-1(경화시장 협진빌라 사거리)_4,,생활방범,1,,,30,,055-225-3101,35.158465,128.690645,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화로16번길 21(병암동주민센터 옆 놀이터)_1,,생활방범,1,,,30,,055-225-3101,35.154884,128.688827,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화로16번길 21(병암동주민센터 옆 놀이터)_2,,생활방범,1,,,30,,055-225-3101,35.154884,128.688827,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화로16번길 21(병암동주민센터 옆 놀이터)_3,,생활방범,1,,,30,,055-225-3101,35.154884,128.688827,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로 597번길 8-13(철도길 옆 주택가)_1,,생활방범,1,,,30,,055-225-3101,35.158549,128.681733,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로 597번길 8-13(철도길 옆 주택가)_2,,생활방범,1,,,30,,055-225-3101,35.158549,128.681733,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  조천북로 62(버스정류장 앞 오거리),,생활방범,1,,,30,,055-225-3101,35.1596,128.68,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  중초로9번길 24(고려모형 옆 삼거리),,생활방범,1,,,30,,055-225-3101,35.1541,128.6788,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  병암북로 4(CU편의점 앞 사거리),,생활방범,1,,,30,,055-225-3101,32.5739,126.8703,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화로7번길 34-1_1(태백상회 앞 철길),,생활방범,1,,,30,,055-225-3101,35.1539205,128.6826843,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화로7번길 34-1_2(태백상회 앞 철길),,생활방범,1,,,30,,055-225-3101,35.1539205,128.6826843,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로273번길 33(문화의 집)_1,,생활방범,1,,,30,,055-225-3101,35.1570951,128.6817164,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로273번길 33(문화의 집)_2,,생활방범,1,,,30,,055-225-3101,35.1570951,128.6817164,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로273번길 33(문화의 집)_3,,생활방범,1,,,30,,055-225-3101,35.1570951,128.6817164,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화시장로 34-3_1(경화아파트 뒷길),,생활방범,1,,,30,,055-225-3101,35.1563816,128.691653,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화시장로 34-3_2(경화아파트 뒷길),,생활방범,1,,,30,,055-225-3101,35.1563816,128.691653,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화시장로 34-3_3(경화아파트 뒷길),,생활방범,1,,,30,,055-225-3101,35.1564676,128.6918987,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  경화시장로 34-3_4(경화아파트 뒷길),,생활방범,1,,,30,,055-225-3101,35.1564676,128.6918987,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  병암북로8번길 9,,생활방범,1,,,30,,055-225-3101,35.1609699,128.6919252,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로329번길 32-1(주택가)_1,,생활방범,1,,,30,,055-225-3101,35.1564725,128.6879457,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로329번길 32-1(주택가앞)_2,,생활방범,1,,,30,,055-225-3101,35.1564725,128.6879457,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로337번길 28 (플러스빌 옆 오거리)_2,,생활방범,1,,,30,,055-225-3101,35.1562347,128.6888423,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  냉천로36번길 11(한국야구르트 옆 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.150203,128.702072,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  냉천로36번길 11(한국야구르트 옆 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.150203,128.702072,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  냉천로36번길 11(한국야구르트 옆 사거리)_3,,생활방범,1,,,30,,055-225-3101,35.150203,128.702072,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  냉천로36번길 11(한국야구르트 옆 사거리)_4,,생활방범,1,,,30,,055-225-3101,35.150203,128.702072,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로61번길 22(석동근린공원 - 정선생 맞은 편 공원),,생활방범,1,,,30,,055-225-3101,35.152572,128.704222,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로61번길 28(석동근린공원 - 진해보훈회관 앞 공원 입구),,생활방범,1,,,30,,055-225-3101,35.152841,128.704874,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로61번길 31(석동근린공원 - 농구장과 해병자원봉사대 사이),,생활방범,1,,,30,,055-225-3101,35.152841,128.704874,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로35번길 10-5(만리들공원 안 화장실 근처),,생활방범,1,,,30,,055-225-3101,35.152922,128.700907,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로49번길 23(석동근린공원 - 곰메 보신탕 앞 공원 입구),,생활방범,1,,,30,,055-225-3101,35.153216,128.703548,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로802번길 13-9(자은1어린이공원 안),,생활방범,1,,,30,,055-225-3101,35.155938,128.701621,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로728번길 21(장복초등학교 뒤쪽 석동2어린이공원 안),,생활방범,1,,,30,,055-225-3101,35.158414,128.695434,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로874번길 9-6(자은5어린이공원),,생활방범,1,,,30,,055-225-3101,35.150713,128.705628,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  석동로73번길 9-1(으뜸유치원 옆 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.15705,128.705282,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  석동로73번길 9-1(으뜸유치원 옆 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.15705,128.705282,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  석동로73번길 9-1(으뜸유치원 옆 사거리)_3,,생활방범,1,,,30,,055-225-3101,35.15705,128.705282,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  석동로73번길 9-1(으뜸유치원 옆 사거리)_4,,생활방범,1,,,30,,055-225-3101,35.15705,128.705282,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로874번길 5-15(그린나래어린이집 앞 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.150678,128.706117,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로874번길 5-15(그린나래어린이집 앞 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.150678,128.706117,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로874번길 5-15(그린나래어린이집 앞 삼거리)_3,,생활방범,1,,,30,,055-225-3101,35.150678,128.706117,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로864번길 7(청풍갈비 앞 삼거리),,생활방범,1,,,30,,055-225-3101,35.1519,128.7055,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  석동로 35-10(태강원룸 앞),,생활방범,1,,,30,,055-225-3101,35.1554,128.7026,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로789번길 4(동진카센터앞),,생활방범,1,,,30,,055-225-3101,35.1580932,128.701655,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로789번길 4(동진카센터앞)_2,,생활방범,1,,,30,,055-225-3101,35.1580932,128.701655,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로 55(어부와 바다 앞)_1,,생활방범,1,,,30,,055-225-3101,35.1522646,128.7014677,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로 55(어부와 바다 앞)_2,,생활방범,1,,,30,,055-225-3101,35.1522646,128.7014677,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로 55(수어지 앞)_3,,생활방범,1,,,30,,055-225-3101,35.1520078,128.7016757,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  석동로39번안길 30-1_1,,생활방범,1,,,30,,055-225-3101,35.1566894,128.7021984,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  석동로39번안길 30-1_2,,생활방범,1,,,30,,055-225-3101,35.1566894,128.7021984,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  돌리로16번길 9,,생활방범,1,,,30,,055-225-3101,35.1595537,128.7009507,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로49번길 9_1,,생활방범,1,,,30,,055-225-3101,35.1528469,128.7019713,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  동진로49번길 9_2,,생활방범,1,,,30,,055-225-3101,35.1528469,128.7019713,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로364번나길 33(속공원 앞 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.151687,128.691206,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로364번나길 33(속공원 앞 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.151687,128.691206,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로442번길 48(안성대복빌 앞 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.149233,128.692311,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로442번길 48(안성대복빌 앞 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.149233,128.692311,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로442번길 48(안성대복빌 앞 사거리)_3,,생활방범,1,,,30,,055-225-3101,35.149233,128.692311,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  이동로14번길 27, (주택가 사거리)",,생활방범,1,,,30,,055-225-3101,35.148545,128.693435,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  냉천로 27(도야족발 앞 오거리)_1,,생활방범,1,,,30,,055-225-3101,35.150519,128.70066,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  냉천로 27(도야족발 앞 오거리)_2,,생활방범,1,,,30,,055-225-3101,35.150519,128.70066,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  냉천로 27(도야족발 앞 오거리)_3,,생활방범,1,,,30,,055-225-3101,35.150519,128.70066,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  이동로69번길 6(이동 놀이터 앞)_1,,생활방범,1,,,30,,055-225-3101,35.15186,128.699369,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  이동로69번길 6(이동 놀이터 앞)_2,,생활방범,1,,,30,,055-225-3101,35.15186,128.699369,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  이동로69번길 6(이동 놀이터 앞)_3,,생활방범,1,,,30,,055-225-3101,35.15186,128.699369,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  병암로38번길 11(청산빌라 앞 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.157104,128.693661,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  병암로38번길 11(청산빌라 앞 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.157104,128.693661,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  이동로40번길 23(석청 앞 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.148919,128.697891,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  이동로40번길 23(석청 앞 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.148919,128.697891,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  이동 293-11(GS25 앞 오거리),,생활방범,1,,,30,,055-225-3101,35.1529162,128.6984946,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로405번길 17(삼도슈퍼 앞 사거리),,생활방범,1,,,30,,055-225-3101,35.1534122,128.6960626,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  이동로68번길 14,,생활방범,1,,,30,,055-225-3101,35.1506099,128.6998722,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로 356(홈플러스 앞),,생활방범,1,,,30,,055-225-3101,35.152905,128.69188,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  진해대로914번길 18, (주택가 사거리)_1",,생활방범,1,,,30,,055-225-3101,35.14801,128.705296,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  진해대로914번길 18, (주택가 사거리)_2",,생활방범,1,,,30,,055-225-3101,35.14801,128.705296,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은동 977-2(놀이터 안 운동기구 옆),,생활방범,1,,,30,,055-225-3101,35.153225,128.709195,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은동 903-2(놀이터 안 정저 옆),,생활방범,1,,,30,,055-225-3101,35.149641,128.705679,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은로78번길 21(하구빌라 가동 앞 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.150341,128.709753,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은로78번길 21(하구빌라 가동 앞 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.150341,128.709753,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은로78번길 21(하구빌라 가동 앞 사거리)_3,,생활방범,1,,,30,,055-225-3101,35.150341,128.709753,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은로78번길 21(하구빌라 가동 앞 사거리)_4,,생활방범,1,,,30,,055-225-3101,35.150341,128.709753,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은동 404-6 (시루봉등산로 입구 옆 삼거리)_1,,생활방범,1,,,30,,055-548-4661,35.148161,128.710739,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은동 404-6 (시루봉등산로 입구 옆 삼거리)_2,,생활방범,1,,,30,,055-548-4661,35.148161,128.710739,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은동 404-6 (시루봉등산로 입구 옆 삼거리)_3,,생활방범,1,,,30,,055-548-4661,35.148161,128.710739,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  자은로88번안길 14(경동빌라3차 앞),,생활방범,1,,,30,,055-225-3101,35.1523,128.7119,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로979번길 16-3(자은천 주택가 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.1415,128.7089,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로979번길 16-3(자은천 주택가 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.1415,128.7089,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로922번길 36-1(이사원 중화요리 앞),,생활방범,1,,,30,,055-225-3101,35.1471892,128.7029723,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  덕산로55번길 4-7_1,,생활방범,1,,,30,,055-225-3101,35.1462443,128.7063928,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  덕산로55번길 4-7_2,,생활방범,1,,,30,,055-225-3101,35.1462443,128.7063928,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로982번길 6-1_1,,생활방범,1,,,30,,055-225-3101,35.1419688,128.7066347,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로982번길 6-1_2,,생활방범,1,,,30,,055-225-3101,35.1419688,128.7066347,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로988번길 10_1(영진빌 방향),,생활방범,1,,,30,,055-225-3101,35.1413665,128.7062397,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  진해대로988번길 10_2(365카센터 방향),,생활방범,1,,,30,,055-225-3101,35.1413665,128.7062397,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  동진로 104, (원진철물 옆 삼거리)_1",,생활방범,1,,,30,,055-225-3101,35.147955,128.70293,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  동진로 104, (원진철물 옆 삼거리)_2",,생활방범,1,,,30,,055-225-3101,35.147955,128.70293,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  동진로 104, (원진철물 옆 삼거리)_3",,생활방범,1,,,30,,055-225-3101,35.147955,128.70293,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로505번길 19(동광이용원 앞)_1,,생활방범,1,,,30,,055-225-3101,35.144531,128.703202,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로505번길 19(동광이용원 앞)_2,,생활방범,1,,,30,,055-225-3101,35.144531,128.703202,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로505번길 19(동광이용원 앞)_3,,생활방범,1,,,30,,055-225-3101,35.144531,128.703202,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로505번길 19(동광이용원 앞)_4,,생활방범,1,,,30,,055-225-3101,35.144531,128.703202,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  진해대로970번길 24, (동진여중 앞, 하늘샘교회 옆)_1",,생활방범,1,,,30,,055-225-3101,35.142918,128.70477,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  진해대로970번길 24, (동진여중 앞, 하늘샘교회 옆)_2",,생활방범,1,,,30,,055-225-3101,35.142918,128.70477,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  풍호동 18-14(풍호체육공원-주차장 출입구)_1,,생활방범,1,,,30,,055-225-3101,35.135818,128.712154,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  풍호동 18-14(풍호체육공원-주차장 근처 화장실)_2,,생활방범,1,,,30,,055-225-3101,35.135496,128.712503,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  풍호동 18-14(풍호체육공원-주차장 출입구)_3,,생활방범,1,,,30,,055-225-3101,35.135818,128.712154,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  풍호동 18-14(풍호체육공원-진해노인복지회관 쪽 주차장 근처)_4,,생활방범,1,,,30,,055-225-3101,35.135056,128.711318,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로603번길 9(평화마을아파트 입구 앞 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.135694,128.703439,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로603번길 9(평화마을아파트 입구 앞 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.135694,128.703439,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  충장로603번길 9(평화마을아파트 입구 앞 삼거리)_3,,생활방범,1,,,30,,055-225-3101,35.135694,128.703439,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 주차장 위 운동기구 옆)_1,,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 화장실 옆)_2,,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 화장실 옆쪽 쉼터 사각정자 앞)_3,,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 북쪽 출구 앞)_4,,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,"경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 동쪽 출구 앞, 버섯골 입구 맞은편 )_5",,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 남쪽 쉼터 하트 조형물 옆)_6,,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 남서쪽 쉼터)_7,,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 하트조형물 버섯골방향 계단길)_8,,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 정상 동쪽 계단 근처)_9,,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 정상 2층 팔각정자 앞)_10,,생활방범,1,,,30,,055-225-7021,35.123068,128.708485,2018-06-30
경상남도 창원시청,경상남도 창원시 진해구  행암로362번길 58(버스정류장 앞),,생활방범,1,,,30,,055-225-3101,35.1063,128.7037,2018-06-30
