,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
2478,경상남도 창원시청,경상남도 창원시 진해구  충장로603번길 9(평화마을아파트 입구 앞 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.135694,128.703439,2018-06-30
2479,경상남도 창원시청,경상남도 창원시 진해구  충장로603번길 9(평화마을아파트 입구 앞 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.135694,128.703439,2018-06-30
2480,경상남도 창원시청,경상남도 창원시 진해구  충장로603번길 9(평화마을아파트 입구 앞 삼거리)_3,,생활방범,1,,,30,,055-225-3101,35.135694,128.703439,2018-06-30
2481,경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 주차장 위 운동기구 옆)_1,,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2482,경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 화장실 옆)_2,,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2483,경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 화장실 옆쪽 쉼터 사각정자 앞)_3,,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2484,경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 북쪽 출구 앞)_4,,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2485,경상남도 창원시청,"경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 동쪽 출구 앞, 버섯골 입구 맞은편 )_5",,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2486,경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 남쪽 쉼터 하트 조형물 옆)_6,,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2487,경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 남서쪽 쉼터)_7,,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2488,경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 하트조형물 버섯골방향 계단길)_8,,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2489,경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 정상 동쪽 계단 근처)_9,,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2490,경상남도 창원시청,경상남도 창원시 진해구  장천동 175-1(벚꽃공원 내 정상 2층 팔각정자 앞)_10,,생활방범,1,,,30,,055-225-7021,35.123067999999996,128.708485,2018-06-30
2491,경상남도 창원시청,경상남도 창원시 진해구  행암로362번길 58(버스정류장 앞),,생활방범,1,,,30,,055-225-3101,35.1063,128.7037,2018-06-30
2492,경상남도 창원시청,경상남도 창원시 진해구  천자로421번길 11(시영아파트 버스정류장 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.5739,126.8703,2018-06-30
2493,경상남도 창원시청,경상남도 창원시 진해구  천자로421번길 11(시영아파트 버스정류장 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.5739,126.8703,2018-06-30
2494,경상남도 창원시청,경상남도 창원시 진해구  천자로421번길 11(시영아파트 버스정류장 사거리)_3,,생활방범,1,,,30,,055-225-3101,35.5739,126.8703,2018-06-30
2495,경상남도 창원시청,경상남도 창원시 진해구 충장로603번길 19-1(청송슈퍼 앞),,생활방범,1,,,30,,055-225-3101,35.135507000000004,128.70457820000001,2018-06-30
2496,경상남도 창원시청,경상남도 창원시 진해구 진해대로1162번길 11(상리마을 입구),,생활방범,1,,,30,,055-225-3101,35.1255376,128.7110051,2018-06-30
2497,경상남도 창원시청,경상남도 창원시 진해구  행암로92번안길 24(장천부두)_1,,생활방범,1,,,30,,055-225-3101,35.1279201,128.698649,2018-06-30
2498,경상남도 창원시청,경상남도 창원시 진해구  행암로92번안길 24(장천부두)_2,,생활방범,1,,,30,,055-225-3101,35.1279201,128.698649,2018-06-30
2499,경상남도 창원시청,"경상남도 창원시 진해구  명동로5번길 2(대명원룸 옆, 명동마을 입구)_1",,생활방범,1,,,30,,055-225-3101,35.098073,128.71769799999998,2018-06-30
2500,경상남도 창원시청,"경상남도 창원시 진해구  명동로5번길 2(대명원룸 옆, 명동마을 입구)_2",,생활방범,1,,,30,,055-225-3101,35.098073,128.71769799999998,2018-06-30
2501,경상남도 창원시청,경상남도 창원시 진해구  웅천중로 66(웅천농협 앞)_1,,생활방범,1,,,30,,055-225-3101,35.111726000000004,128.749985,2018-06-30
2502,경상남도 창원시청,경상남도 창원시 진해구  웅천중로 66(웅천농협 앞)_2,,생활방범,1,,,30,,055-225-3101,35.111726000000004,128.749985,2018-06-30
2503,경상남도 창원시청,경상남도 창원시 진해구  웅천로166번길 41(주택가 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.109929,128.748739,2018-06-30
2504,경상남도 창원시청,경상남도 창원시 진해구  웅천로166번길 41(주택가 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.109929,128.748739,2018-06-30
2505,경상남도 창원시청,경상남도 창원시 진해구  명제로109번길 10(웅천농협 옆)_1,,생활방범,1,,,30,,055-225-3101,35.104882,128.716834,2018-06-30
2506,경상남도 창원시청,경상남도 창원시 진해구  명제로109번길 10(웅천농협 옆)_2,,생활방범,1,,,30,,055-225-3101,35.104882,128.716834,2018-06-30
2507,경상남도 창원시청,경상남도 창원시 진해구  명제로109번길 10(웅천농협 옆)_3,,생활방범,1,,,30,,055-225-3101,35.104882,128.716834,2018-06-30
2508,경상남도 창원시청,경상남도 창원시 진해구  남문동 1253-8(세스페데스공원 앞 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.1057,128.7506,2018-06-30
2509,경상남도 창원시청,경상남도 창원시 진해구  남문동 1253-8(세스페데스공원 앞 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.1057,128.7506,2018-06-30
2510,경상남도 창원시청,경상남도 창원시 진해구  웅천중로65번길 15(주택가 삼거리,,생활방범,1,,,30,,055-225-3101,35.1117,128.7486,2018-06-30
2511,경상남도 창원시청,경상남도 창원시 진해구  명동 665-1_1(마리나방파제),,생활방범,1,,,30,,055-225-6901,35.088184000000005,128.723755,2018-06-30
2512,경상남도 창원시청,경상남도 창원시 진해구  명동 665-1_2(마리나방파제),,생활방범,1,,,30,,055-225-6901,35.088184999999996,128.723756,2018-06-30
2513,경상남도 창원시청,경상남도 창원시 진해구  명동 665-1_3(마리나방파제),,생활방범,1,,,30,,055-225-6901,35.088171,128.726303,2018-06-30
2514,경상남도 창원시청,경상남도 창원시 진해구  명동 665-1_4(마리나방파제),,생활방범,1,,,30,,055-225-6901,35.088172,128.726304,2018-06-30
2515,경상남도 창원시청,경상남도 창원시 진해구  명동 665-1_5(마리나방파제),,생활방범,1,,,30,,055-225-6901,35.088202,128.727775,2018-06-30
2516,경상남도 창원시청,경상남도 창원시 진해구  명동 665-1_6(마리나방파제),,생활방범,1,,,30,,055-225-6901,35.088203,128.727776,2018-06-30
2517,경상남도 창원시청,경상남도 창원시 진해구  명제로 63(STX 앞),,생활방범,1,,,30,,055-225-3101,35.109625,128.7189889,2018-06-30
2518,경상남도 창원시청,경상남도 창원시 진해구  명제로324번길 39(삼포마을 거성횟집앞),,생활방범,1,,,30,,055-225-3101,35.09444683,128.7305551,2018-06-30
2519,경상남도 창원시청,경상남도 창원시 진해구  죽곡동 131-1,,생활방범,1,,,30,,055-225-3101,35.1145959,128.7288838,2018-06-30
2520,경상남도 창원시청,경상남도 창원시 진해구  북부동 660-1_1,,생활방범,1,,,30,,055-225-3101,35.120570799999996,128.73969979999998,2018-06-30
2521,경상남도 창원시청,경상남도 창원시 진해구  북부동 660-1_2,,생활방범,1,,,30,,055-225-3101,35.120570799999996,128.73969979999998,2018-06-30
2522,경상남도 창원시청,경상남도 창원시 진해구  남문동 425,,생활방범,1,,,30,,055-225-3101,35.102506899999995,128.7597036,2018-06-30
2523,경상남도 창원시청,경상남도 창원시 진해구  제덕동 245-2,,생활방범,1,,,30,,055-225-3101,35.1012954,128.7455692,2018-06-30
2524,경상남도 창원시청,경상남도 창원시 진해구  제덕동 578,,생활방범,1,,,30,,055-225-3101,35.1046124,128.7414267,2018-06-30
2525,경상남도 창원시청,경상남도 창원시 진해구  웅천중로 24,,생활방범,1,,,30,,055-225-3101,35.107856899999994,128.74948559999999,2018-06-30
2526,경상남도 창원시청,경상남도 창원시 진해구  웅천로166번길 11(웅천치안센터 아래 삼거리),,생활방범,1,,,30,,055-225-3101,35.1125494,128.7482357,2018-06-30
2527,경상남도 창원시청,경상남도 창원시 진해구  북부동 91-14,,생활방범,1,,,30,,055-225-3101,35.1171119,128.74854380000002,2018-06-30
2528,경상남도 창원시청,경상남도 창원시 진해구  북부동 511-18_1(북부동 마을회관앞),,생활방범,1,,,30,,055-225-3101,35.114275299999996,128.7488588,2018-06-30
2529,경상남도 창원시청,경상남도 창원시 진해구  북부동 511-18_2(북부동 마을회관앞),,생활방범,1,,,30,,055-225-3101,35.114275299999996,128.7488588,2018-06-30
2530,경상남도 창원시청,경상남도 창원시 진해구  우도로 5(우도마을)_1,,생활방범,1,,,30,,055-225-3101,35.0884935,128.72177,2018-06-30
2531,경상남도 창원시청,경상남도 창원시 진해구  우도로 5(우도마을)_2,,생활방범,1,,,30,,055-225-3101,35.0884935,128.72177,2018-06-30
2532,경상남도 창원시청,경상남도 창원시 진해구  우도로 5(우도마을)_3,,생활방범,1,,,30,,055-225-3101,35.0884935,128.72177,2018-06-30
2533,경상남도 창원시청,경상남도 창원시 진해구  우도로 5(우도마을)_4,,생활방범,1,,,30,,055-225-3101,35.0884935,128.72177,2018-06-30
2534,경상남도 창원시청,경상남도 창원시 진해구  우도로 5(우도마을)_5,,생활방범,1,,,30,,055-225-3101,35.0884935,128.72177,2018-06-30
2535,경상남도 창원시청,경상남도 창원시 진해구  우도로 5(우도마을)_6,,생활방범,1,,,30,,055-225-3101,35.0884935,128.72177,2018-06-30
2536,경상남도 창원시청,경상남도 창원시 진해구  우도로 5(우도마을)_7,,생활방범,1,,,30,,055-225-3101,35.0884935,128.72177,2018-06-30
2537,경상남도 창원시청,경상남도 창원시 진해구  우도로 5(우도마을)_8,,생활방범,1,,,30,,055-225-3101,35.0884935,128.72177,2018-06-30
2538,경상남도 창원시청,경상남도 창원시 진해구  수도로 36(수도마을)_1,,생활방범,1,,,30,,055-225-3101,35.085492200000004,128.74632549999998,2018-06-30
2539,경상남도 창원시청,경상남도 창원시 진해구  수도로 36(수도마을)_2,,생활방범,1,,,30,,055-225-3101,35.085492200000004,128.74632549999998,2018-06-30
2540,경상남도 창원시청,경상남도 창원시 진해구  수도로 36(수도마을)_3,,생활방범,1,,,30,,055-225-3101,35.085492200000004,128.74632549999998,2018-06-30
2541,경상남도 창원시청,경상남도 창원시 진해구  수도로 36(수도마을)_4,,생활방범,1,,,30,,055-225-3101,35.085492200000004,128.74632549999998,2018-06-30
2542,경상남도 창원시청,경상남도 창원시 진해구  수도로 36(수도마을)_5,,생활방범,1,,,30,,055-225-3101,35.085492200000004,128.74632549999998,2018-06-30
2543,경상남도 창원시청,경상남도 창원시 진해구  수도로 36(수도마을)_6,,생활방범,1,,,30,,055-225-3101,35.085492200000004,128.74632549999998,2018-06-30
2544,경상남도 창원시청,경상남도 창원시 진해구  수도로 36(수도마을)_7,,생활방범,1,,,30,,055-225-3101,35.085492200000004,128.74632549999998,2018-06-30
2545,경상남도 창원시청,경상남도 창원시 진해구  수도로 36(수도마을)_8,,생활방범,1,,,30,,055-225-3101,35.085492200000004,128.74632549999998,2018-06-30
2546,경상남도 창원시청,경상남도 창원시 진해구  수도로 36(수도마을)_9,,생활방범,1,,,30,,055-225-3101,35.085492200000004,128.74632549999998,2018-06-30
2547,경상남도 창원시청,경상남도 창원시 진해구  남영로544번길 15(마천공단 내 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.11861,128.783859,2018-06-30
2548,경상남도 창원시청,경상남도 창원시 진해구  남영로544번길 15(마천공단 내 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.11861,128.783859,2018-06-30
2549,경상남도 창원시청,경상남도 창원시 진해구  남의로44번길 10(바닷가 근처 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.113852,128.786154,2018-06-30
2550,경상남도 창원시청,경상남도 창원시 진해구  남의로44번길 10(바닷가 근처 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.113852,128.786154,2018-06-30
2551,경상남도 창원시청,경상남도 창원시 진해구  웅동로51번길 14(웅동세일마트 뒷편 사거리)_1,,생활방범,1,,,30,,055-225-3101,35.125959,128.78171899999998,2018-06-30
2552,경상남도 창원시청,경상남도 창원시 진해구  웅동로51번길 14(웅동세일마트 뒷편 사거리)_2,,생활방범,1,,,30,,055-225-3101,35.125959,128.78171899999998,2018-06-30
2553,경상남도 창원시청,경상남도 창원시 진해구  남영로 489(오복빌라 앞)_1,,생활방범,1,,,30,,055-225-3101,35.113997,128.781377,2018-06-30
2554,경상남도 창원시청,경상남도 창원시 진해구  남영로 489(오복빌라 앞)_2,,생활방범,1,,,30,,055-225-3101,35.113997,128.781377,2018-06-30
2555,경상남도 창원시청,경상남도 창원시 진해구 웅동로 53_1(웅동부동산 앞 용원방향),,생활방범,1,,,30,,055-225-3101,35.125029299999994,128.7823175,2018-06-30
2556,경상남도 창원시청,경상남도 창원시 진해구 웅동로 53_2(웅동부동산 앞 마을입구방향),,생활방범,1,,,30,,055-225-3101,35.125029299999994,128.7823175,2018-06-30
2557,경상남도 창원시청,경상남도 창원시 진해구  두동 998-2_1(청안해오름아파트 시내방향),,생활방범,1,,,30,,055-225-3101,35.1200958,128.79174890000002,2018-06-30
2558,경상남도 창원시청,경상남도 창원시 진해구  두동998-2_2,,생활방범,1,,,30,,055-225-3101,35.1200958,128.79174890000002,2018-06-30
2559,경상남도 창원시청,경상남도 창원시 진해구  두동998-2_3,,생활방범,1,,,30,,055-225-3101,35.1200958,128.79174890000002,2018-06-30
2560,경상남도 창원시청,경상남도 창원시 진해구  웅동로 77(훼밀리마트 앞),,생활방범,1,,,30,,055-225-3101,35.1249375,128.7848531,2018-06-30
2561,경상남도 창원시청,경상남도 창원시 진해구 소사로43번길 3_1(소사마을회관 앞),,생활방범,1,,,30,,055-225-3101,35.127864100000004,128.7776254,2018-06-30
2562,경상남도 창원시청,경상남도 창원시 진해구 소사로43번길 3_2(소사마을회관 방향),,생활방범,1,,,30,,055-225-3101,35.127864100000004,128.7776254,2018-06-30
2563,경상남도 창원시청,경상남도 창원시 진해구  두동 1226-5_1,,생활방범,1,,,30,,055-225-3101,35.115107,128.7919304,2018-06-30
2564,경상남도 창원시청,경상남도 창원시 진해구  두동 1226-5_2,,생활방범,1,,,30,,055-225-3101,35.115107,128.7919304,2018-06-30
2565,경상남도 창원시청,경상남도 창원시 진해구  두동 1226-5_3,,생활방범,1,,,30,,055-225-3101,35.115107,128.7919304,2018-06-30
2566,경상남도 창원시청,경상남도 창원시 진해구  남양동 12-1_1,,생활방범,1,,,30,,055-225-3101,35.120227299999996,128.7782306,2018-06-30
2567,경상남도 창원시청,경상남도 창원시 진해구  남양동 12-1_2,,생활방범,1,,,30,,055-225-3101,35.120227299999996,128.7782306,2018-06-30
2568,경상남도 창원시청,경상남도 창원시 진해구  남영로452번길 9_1,,생활방범,1,,,30,,055-225-3101,35.1115524,128.7819925,2018-06-30
2569,경상남도 창원시청,경상남도 창원시 진해구  남영로452번길 9_2,,생활방범,1,,,30,,055-225-3101,35.1115524,128.7819925,2018-06-30
2570,경상남도 창원시청,경상남도 창원시 진해구  소사동 8-19_1,,생활방범,1,,,30,,055-225-3101,35.126535700000005,128.7791866,2018-06-30
2571,경상남도 창원시청,경상남도 창원시 진해구  소사동 8-19_2,,생활방범,1,,,30,,055-225-3101,35.126535700000005,128.7791866,2018-06-30
2572,경상남도 창원시청,경상남도 창원시 진해구  웅동로121번길 10_1(내곡마을노인회관 방향),,생활방범,1,,,30,,055-225-3101,35.1229873,128.7892418,2018-06-30
2573,경상남도 창원시청,경상남도 창원시 진해구  웅동로121번길 10_2(내곡마을노인회관 앞),,생활방범,1,,,30,,055-225-3101,35.1229873,128.7892418,2018-06-30
2574,경상남도 창원시청,경상남도 창원시 진해구  대장로 152(대장마을),,생활방범,1,,,30,,055-225-3101,35.1378265,128.7788289,2018-06-30
2575,경상남도 창원시청,경상남도 창원시 진해구  마천로 82,,생활방범,1,,,30,,055-225-3101,35.1309488,128.782917,2018-06-30
2576,경상남도 창원시청,경상남도 창원시 진해구 남양동 138-8(평발마을 버스정류장),,생활방범,1,,,30,,055-225-3101,35.1153429,128.7659276,2018-06-30
2577,경상남도 창원시청,경상남도 창원시 진해구 남의로 115(웅동중학교 입구 버스정류장),,생활방범,1,,,30,,055-225-3101,35.1158352,128.7934188,2018-06-30
2578,경상남도 창원시청,경상남도 창원시 진해구  안골로297번길 20(세븐일레븐 앞 소공원 사거리),,생활방범,1,,,30,,055-225-3101,35.099952,128.805294,2018-06-30
2579,경상남도 창원시청,경상남도 창원시 진해구  용원남로7번길 21(용원건강원 옆 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.094739000000004,128.81886200000002,2018-06-30
2580,경상남도 창원시청,경상남도 창원시 진해구  용원남로7번길 21(용원건강원 옆 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.094739000000004,128.81886200000002,2018-06-30
2581,경상남도 창원시청,"경상남도 창원시 진해구  용원동로 310, (송원갈비 옆 골목)",,생활방범,1,,,30,,055-225-3101,35.100011,128.82196100000002,2018-06-30
2582,경상남도 창원시청,"경상남도 창원시 진해구  용재로59번길 5-3, (24시빨래방 앞 삼거리)_1",,생활방범,1,,,30,,055-225-3101,35.101676,128.816485,2018-06-30
2583,경상남도 창원시청,"경상남도 창원시 진해구  용재로59번길 5-3, (24시빨래방 앞 삼거리)_2",,생활방범,1,,,30,,055-225-3101,35.101676,128.816485,2018-06-30
2584,경상남도 창원시청,"경상남도 창원시 진해구  용재로59번길 5-3, (24시빨래방 앞 삼거리)_3",,생활방범,1,,,30,,055-225-3101,35.101676,128.816485,2018-06-30
2585,경상남도 창원시청,경상남도 창원시 진해구  용원남로 17(용원초등학교 앞 사거리),,생활방범,1,,,30,,055-225-3101,35.096790999999996,128.818398,2018-06-30
2586,경상남도 창원시청,경상남도 창원시 진해구  용원북로11번길 18(트윈빌 앞 사거리),,생활방범,1,,,30,,055-225-3101,35.104151,128.814185,2018-06-30
2587,경상남도 창원시청,경상남도 창원시 진해구 용원중로30번길 10(세명빌 앞 동부도서관 입구)_1,,생활방범,1,,,30,,055-225-3101,35.099779999999996,128.81724499999999,2018-06-30
2588,경상남도 창원시청,경상남도 창원시 진해구 용원중로30번길 10(세명빌 앞 동부도서관 입구)_2,,생활방범,1,,,30,,055-225-3101,35.099779999999996,128.81724499999999,2018-06-30
2589,경상남도 창원시청,"경상남도 창원시 진해구 용원로77번길 19, (용재공원 안 놀이터)_1",,생활방범,1,,,30,,055-225-3101,35.099734000000005,128.817501,2018-06-30
2590,경상남도 창원시청,"경상남도 창원시 진해구 용원로77번길 19, (용재공원 안 놀이터)_2",,생활방범,1,,,30,,055-225-3101,35.099734000000005,128.817501,2018-06-30
2591,경상남도 창원시청,경상남도 창원시 진해구  용원동 1207-1(청안공원 내 놀이터 근처),,생활방범,1,,,30,,055-225-3101,35.104213,128.806897,2018-06-30
2592,경상남도 창원시청,경상남도 창원시 진해구  용원동로 234(조은수산 앞 삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.093659,128.819167,2018-06-30
2593,경상남도 창원시청,경상남도 창원시 진해구  용원동로 234(조은수산 앞 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.093659,128.819167,2018-06-30
2594,경상남도 창원시청,경상남도 창원시 진해구  용원동로 234(조은수산 앞 삼거리)_3,,생활방범,1,,,30,,055-225-3101,35.093659,128.819167,2018-06-30
2595,경상남도 창원시청,"경상남도 창원시 진해구  용원북로5번길 2(원룸 밀집지역 진출입로, 편의점 건너편)_1",,생활방범,1,,,30,,055-225-3101,35.103331,128.815691,2018-06-30
2596,경상남도 창원시청,"경상남도 창원시 진해구  용원북로5번길 2(원룸 밀집지역 진출입로, 편의점 건너편)_2",,생활방범,1,,,30,,055-225-3101,35.103331,128.815691,2018-06-30
2597,경상남도 창원시청,"경상남도 창원시 진해구  용원중로18번길 6(보성원룸, 용궁활어회센터 앞 삼거리)_1",,생활방범,1,,,30,,055-225-3101,35.098776,128.816545,2018-06-30
2598,경상남도 창원시청,"경상남도 창원시 진해구  용원중로18번길 6(보성원룸, 용궁활어회센터 앞 삼거리)_2",,생활방범,1,,,30,,055-225-3101,35.098776,128.816545,2018-06-30
2599,경상남도 창원시청,경상남도 창원시 진해구  청안로170번길 34(안성금호수산 옆 삼거리),,생활방범,1,,,30,,055-225-3101,35.1023,128.7916,2018-06-30
2600,경상남도 창원시청,"경상남도 창원시 진해구  용재로103번길 10(현우빌, 대복초밥 사이)",,생활방범,1,,,30,,055-225-3101,35.101,128.8213,2018-06-30
2601,경상남도 창원시청,경상남도 창원시 진해구  가주로148-12(주포교 근처),,생활방범,1,,,30,,055-225-3101,35.116362,128.837326,2018-06-30
2602,경상남도 창원시청,경상남도 창원시 진해구  가주로22(대청가든 앞),,생활방범,1,,,30,,055-225-3101,35.10848,128.8396,2018-06-30
2603,경상남도 창원시청,경상남도 창원시 진해구  청안로233번길 5(청천마을회관 앞),,생활방범,1,,,30,,055-225-3101,35.100859,128.801054,2018-06-30
2604,경상남도 창원시청,경상남도 창원시 진해구  용원남로 64(일성관앞삼거리),,생활방범,1,,,30,,055-225-3101,35.0984413,128.8140373,2018-06-30
2605,경상남도 창원시청,경상남도 창원시 진해구  용재로17번길 7_1,,생활방범,1,,,30,,055-225-3101,35.1025904,128.8117227,2018-06-30
2606,경상남도 창원시청,경상남도 창원시 진해구  용재로17번길 7_2,,생활방범,1,,,30,,055-225-3101,35.1025904,128.8117227,2018-06-30
2607,경상남도 창원시청,경상남도 창원시 진해구  용재로17번길 7_3,,생활방범,1,,,30,,055-225-3101,35.1027375,128.8119305,2018-06-30
2608,경상남도 창원시청,경상남도 창원시 진해구  용재로17번길 7_4,,생활방범,1,,,30,,055-225-3101,35.1027375,128.8119305,2018-06-30
2609,경상남도 창원시청,경상남도 창원시 진해구  용원중로 37번길 8_1,,생활방범,1,,,30,,055-225-3101,35.100896500000005,128.8158444,2018-06-30
2610,경상남도 창원시청,경상남도 창원시 진해구  용원중로 37번길 8_2,,생활방범,1,,,30,,055-225-3101,35.100896500000005,128.8158444,2018-06-30
2611,경상남도 창원시청,경상남도 창원시 진해구  청안로170번길 34(안성금호수산 옆 삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.102199299999995,128.79162720000002,2018-06-30
2612,경상남도 창원시청,경상남도 창원시 진해구  용원동로 262_1,,생활방범,1,,,30,,055-225-3101,35.0963649,128.8200713,2018-06-30
2613,경상남도 창원시청,경상남도 창원시 진해구  용원동로 262_2,,생활방범,1,,,30,,055-225-3101,35.0963649,128.8200713,2018-06-30
2614,경상남도 창원시청,경상남도 창원시 진해구  용원동로 262_3,,생활방범,1,,,30,,055-225-3101,35.0963649,128.8200713,2018-06-30
2615,경상남도 창원시청,경상남도 창원시 진해구  용원남로17번길 32_1,,생활방범,1,,,30,,055-225-3101,35.0940313,128.8181228,2018-06-30
2616,경상남도 창원시청,경상남도 창원시 진해구  용원남로17번길 32_2,,생활방범,1,,,30,,055-225-3101,35.0940313,128.8181228,2018-06-30
2617,경상남도 창원시청,경상남도 창원시 진해구  가주로15번길 39,,생활방범,1,,,30,,055-225-3101,35.1051172,128.83748789999999,2018-06-30
2618,경상남도 창원시청,경상남도 창원시 진해구  가주로 129(가주동 삼거리),,생활방범,1,,,30,,055-225-3101,35.1156706,128.8349359,2018-06-30
2619,경상남도 창원시청,경상남도 창원시 진해구  가주로 162(가주마을회관),,생활방범,1,,,30,,055-225-3101,35.117506299999995,128.8362261,2018-06-30
2620,경상남도 창원시청,경상남도 창원시 진해구  용재로67번길 8,,생활방범,1,,,30,,055-225-3101,35.1015154,128.81728999999999,2018-06-30
2621,경상남도 창원시청,경상남도 창원시 진해구 안골로 117(카페 루 앞),,생활방범,1,,,30,,055-225-3101,35.0947722,128.7913379,2018-06-30
2622,경상남도 창원시청,경상남도 창원시 진해구  청안로 163(장보고횟집 앞)_1,,생활방범,1,,,30,,055-225-3101,35.10321629999999,128.7943216,2018-06-30
2623,경상남도 창원시청,경상남도 창원시 진해구  청안로 163(장보고횟집 앞)_2,,생활방범,1,,,30,,055-225-3101,35.10321629999999,128.7943216,2018-06-30
2624,경상남도 창원시청,경상남도 창원시 의창구  동읍 동읍로 1131-3 (봉강초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.350378000000006,128.656814,2018-06-30
2625,경상남도 창원시청,경상남도 창원시 의창구  동읍 동읍로 1131-3 (봉강초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.350378000000006,128.656814,2018-06-30
2626,경상남도 창원시청,경상남도 창원시 의창구  동읍 동읍로 1131-3 (봉강초-정문)_3,,어린이보호,1,,,30,,055-225-3101,35.350378000000006,128.656814,2018-06-30
2627,경상남도 창원시청,경상남도 창원시 의창구  동읍 동읍로 1131-3 (봉강초-후문),,어린이보호,1,,,30,,055-225-3101,35.350741,128.654824,2018-06-30
2628,경상남도 창원시청,경상남도 창원시 의창구  동읍 동읍로 121-11 (신방초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.286487,128.67971,2018-06-30
2629,경상남도 창원시청,경상남도 창원시 의창구  동읍 동읍로 121-11 (신방초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.286487,128.67971,2018-06-30
2630,경상남도 창원시청,경상남도 창원시 의창구  동읍 동읍로 121-11 (신방초-정문)_3,,어린이보호,1,,,30,,055-225-3101,35.286487,128.67971,2018-06-30
2631,경상남도 창원시청,경상남도 창원시 의창구  동읍 동읍로 121-11 (신방초-후문주차장)_1,,어린이보호,1,,,30,,055-225-3101,35.28723,128.677663,2018-06-30
2632,경상남도 창원시청,경상남도 창원시 의창구  동읍 동읍로 121-11 (신방초-후문)_1,,어린이보호,1,,,30,,055-225-3101,35.287692,128.678138,2018-06-30
2633,경상남도 창원시청,경상남도 창원시 의창구  동읍 자여로 135 (자여초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.272344,128.70497,2018-06-30
2634,경상남도 창원시청,경상남도 창원시 의창구  동읍 자여로 135 (자여초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.272344,128.70497,2018-06-30
2635,경상남도 창원시청,경상남도 창원시 의창구  동읍 자여로 135 (자여초-정문)_3,,어린이보호,1,,,30,,055-225-3101,35.272344,128.70497,2018-06-30
2636,경상남도 창원시청,경상남도 창원시 의창구  동읍 자여로115번길 17 (성진빌라트5차 버스정류장 앞)_1,,어린이보호,1,,,30,,055-225-3101,35.273702,128.70576200000002,2018-06-30
2637,경상남도 창원시청,경상남도 창원시 의창구  동읍 자여로115번길 17 (성진빌라트5차 버스정류장 앞)_2,,어린이보호,1,,,30,,055-225-3101,35.273702,128.70576200000002,2018-06-30
2638,경상남도 창원시청,경상남도 창원시 의창구  동읍 백월로 522 (화양초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.305645,128.653183,2018-06-30
2639,경상남도 창원시청,경상남도 창원시 의창구  동읍 백월로 522 (화양초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.305645,128.653183,2018-06-30
